Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Boost (PSI),Calculated Load (g/rev),Coolant Temp (° F),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (° F),MAF (g/s),MAF Volt. (V),RPM (RPM),TD Boost Error (PSI),TGV Map Ratio (mult),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-14227][2017 USDM WRX STI COBB Custom Features][Reflash: Stage1 93 v342 Boost Select.ptm - Realtime: Stage1 93 v342 Boost Select.ptm]
585.589,-0.78,-3.91,14.70,0.0,-8.75,0.34,185,1.000,0.00,0.00,12.00,1.45,93,4.45,1.34,756,5.31,0.000,-3.85,4,0.00,0
585.705,0.00,-3.91,14.93,0.0,-8.70,0.35,185,1.000,0.00,0.00,14.50,1.43,93,4.40,1.34,742,5.22,0.000,-3.85,4,0.00,0
585.808,0.00,-3.91,14.93,0.0,-8.61,0.35,185,1.000,0.00,0.00,15.50,1.58,93,4.34,1.32,742,5.20,0.000,-3.85,4,0.00,0
585.911,0.78,-3.91,14.93,0.0,-8.58,0.35,185,1.000,0.00,0.00,14.00,1.62,93,4.31,1.34,760,5.18,0.000,-3.85,4,0.00,0
586.015,0.78,-3.91,14.93,0.0,-8.59,0.35,185,1.000,0.00,0.00,13.50,1.63,93,4.34,1.34,764,5.17,0.000,-3.85,4,0.00,0
586.126,0.78,-3.91,14.93,0.0,-8.59,0.35,185,1.000,0.00,0.00,13.50,1.64,93,4.34,1.32,782,5.18,0.000,-3.85,4,0.00,0
586.227,0.78,-3.91,14.81,0.0,-8.61,0.35,185,1.000,0.00,0.00,12.50,1.68,93,4.31,1.32,786,5.22,0.000,-3.85,4,0.00,0
586.337,0.78,-3.91,14.81,0.0,-8.66,0.35,185,1.000,0.00,0.00,13.00,1.50,93,4.31,1.34,780,5.25,0.000,-3.85,4,0.00,0
586.441,0.78,-3.91,14.81,0.0,-8.67,0.35,185,1.000,0.00,0.00,12.00,1.54,93,4.34,1.34,800,5.28,0.000,-3.85,4,0.00,0
586.556,0.78,-3.91,14.70,0.0,-8.70,0.35,185,1.000,0.00,0.00,12.00,1.51,93,4.31,1.32,785,5.30,0.000,-3.85,4,0.00,0
586.660,0.78,-3.91,14.59,0.0,-8.71,0.35,185,1.000,0.00,0.00,13.00,1.50,93,4.40,1.32,790,5.30,0.000,-3.85,4,0.00,0
586.765,0.78,-3.91,14.59,0.0,-8.71,0.35,185,1.000,0.00,0.00,12.00,1.54,93,4.37,1.32,801,5.30,0.000,-3.85,4,0.00,0
586.877,0.78,-3.91,14.59,0.0,-8.75,0.35,185,1.000,0.00,0.00,12.50,1.51,93,4.34,1.34,788,5.35,0.000,-3.85,4,0.00,0
586.980,0.78,-3.91,14.59,0.0,-8.76,0.34,185,1.000,0.00,0.00,11.50,1.54,93,4.34,1.34,803,5.34,0.000,-3.85,4,0.00,0
587.085,0.78,-3.91,14.59,0.0,-8.76,0.34,185,1.000,0.00,0.00,12.00,1.53,93,4.32,1.34,796,5.34,0.000,-3.85,4,0.00,0
587.194,0.78,-3.91,14.59,0.0,-8.78,0.34,185,1.000,0.00,0.00,9.00,1.53,93,4.40,1.32,796,5.40,0.000,-3.85,4,0.00,0
587.299,0.78,-3.91,14.59,0.0,-8.76,0.34,185,1.000,0.00,0.00,9.00,1.52,93,4.40,1.32,779,5.37,0.000,-3.85,4,0.00,0
587.402,0.78,-3.91,14.59,0.0,-8.77,0.35,185,1.000,0.00,0.00,10.00,1.49,93,4.40,1.34,776,5.36,0.000,-3.85,4,0.00,0
587.514,0.78,-3.91,14.59,0.0,-8.76,0.35,185,1.000,0.00,0.00,10.00,1.49,93,4.42,1.36,778,5.35,0.000,-3.85,4,0.00,0
587.616,0.78,-3.91,14.59,0.0,-8.72,0.35,185,1.000,0.00,0.00,10.00,1.66,93,4.34,1.34,778,5.35,0.000,-3.85,4,0.00,0
587.726,0.78,-3.91,14.59,0.0,-8.75,0.35,185,1.000,0.00,0.00,10.00,1.50,93,4.37,1.32,786,5.34,0.000,-3.85,4,0.00,0
587.829,0.78,-3.91,14.59,0.0,-8.76,0.35,185,1.000,0.00,0.00,10.00,1.50,93,4.34,1.32,780,5.34,0.000,-3.85,4,0.00,0
587.939,0.78,-3.91,14.59,0.0,-8.74,0.35,185,1.000,0.00,0.00,10.00,1.49,93,4.31,1.34,774,5.34,0.000,-3.85,4,0.00,0
588.049,0.78,-3.91,14.59,0.0,-8.72,0.35,185,1.000,0.00,0.00,10.00,1.51,93,4.37,1.34,785,5.30,0.000,-3.85,4,0.00,0
588.156,0.78,-3.91,14.59,0.0,-8.71,0.35,185,1.000,0.00,0.00,9.50,1.50,93,4.37,1.32,783,5.30,0.000,-3.85,4,0.00,0
588.261,0.78,-3.91,14.59,0.0,-8.72,0.35,185,1.000,0.00,0.00,9.50,1.51,93,4.37,1.32,796,5.34,0.000,-3.85,4,0.00,0
588.364,0.78,-3.91,14.59,0.0,-8.75,0.35,185,1.000,0.00,0.00,9.00,1.53,93,4.34,1.32,795,5.34,0.000,-3.85,4,0.00,0
588.475,0.78,-3.91,14.59,0.0,-8.76,0.35,185,1.000,0.00,0.00,9.50,1.51,93,4.32,1.34,784,5.35,0.000,-3.85,4,0.00,0
588.574,0.78,-3.91,14.59,0.0,-8.76,0.35,185,1.000,0.00,0.00,9.50,1.52,93,4.34,1.34,790,5.35,0.000,-3.85,4,0.00,0
588.687,0.78,-3.91,14.47,0.0,-8.76,0.35,185,1.000,0.00,0.00,9.00,1.50,93,4.37,1.32,783,5.35,0.000,-3.85,4,0.00,0
588.788,0.78,-3.91,14.47,0.0,-8.77,0.35,185,1.000,0.00,0.00,13.00,1.51,93,4.34,1.32,790,5.35,0.000,-3.85,4,0.00,0
588.902,0.78,-3.91,14.59,0.0,-8.76,0.34,185,1.000,0.00,0.00,12.50,1.53,93,4.34,1.32,796,5.35,0.000,-3.85,4,0.00,0
589.001,0.78,-3.91,14.59,0.0,-8.76,0.34,185,1.000,0.00,0.00,13.00,1.51,93,4.34,1.34,786,5.35,0.000,-3.85,4,0.00,0
589.111,0.78,-3.91,14.47,0.0,-8.76,0.34,187,1.000,0.00,0.00,13.00,1.52,93,4.34,1.34,792,5.35,0.000,-3.85,4,0.00,0
589.214,0.78,-3.91,14.59,0.0,-8.77,0.34,187,1.000,0.00,0.00,12.50,1.51,93,4.37,1.34,786,5.35,0.000,-3.85,4,0.00,0
589.327,0.78,-3.91,14.59,0.0,-8.77,0.34,187,1.000,0.00,0.00,12.50,1.52,93,4.37,1.32,804,5.36,0.000,-3.85,4,0.00,0
589.432,0.78,-3.91,14.59,0.0,-8.78,0.34,187,1.000,0.00,0.00,12.00,1.55,93,4.37,1.32,806,5.37,0.000,-3.85,4,0.00,0
589.535,0.00,-3.91,14.59,0.0,-8.81,0.34,187,1.000,0.00,0.00,12.50,1.53,93,4.37,1.34,794,5.40,0.000,-3.87,4,0.00,0
589.639,0.00,-3.91,14.59,0.0,-8.81,0.34,187,1.000,0.00,0.00,12.50,1.53,93,4.37,1.34,798,5.40,0.000,-3.85,4,0.00,0
589.745,0.00,-3.91,14.47,0.0,-8.81,0.34,187,1.000,0.00,0.00,12.50,1.51,93,4.34,1.34,787,5.40,0.000,-3.85,4,0.00,0
589.856,0.00,-3.91,14.47,0.0,-8.81,0.34,187,1.000,0.00,0.00,13.00,1.52,93,4.37,1.32,790,5.40,0.000,-3.85,4,0.00,0
589.957,0.00,-3.91,14.47,0.0,-8.81,0.34,187,1.000,0.00,0.00,13.00,1.51,93,4.37,1.32,788,5.40,0.000,-3.85,4,0.00,0
590.071,0.00,-3.91,14.47,0.0,-8.77,0.35,187,1.000,0.00,0.00,14.00,1.48,93,4.37,1.34,769,5.36,0.000,-3.85,4,0.00,0
590.175,0.00,-3.91,14.59,0.0,-8.76,0.35,187,1.000,0.00,0.00,13.50,1.49,93,4.37,1.34,778,5.34,0.000,-3.85,4,0.00,0
590.278,0.00,-3.91,14.59,0.0,-8.76,0.35,187,1.000,0.00,0.00,11.50,1.50,93,4.37,1.34,781,5.33,0.000,-3.85,4,0.00,0
590.392,0.00,-3.91,14.59,0.0,-8.74,0.35,187,1.000,0.00,0.00,11.50,1.51,93,4.31,1.32,794,5.35,0.000,-3.85,4,0.00,0
590.495,0.00,-3.91,14.59,0.0,-8.76,0.35,187,1.000,0.00,0.00,11.00,1.52,93,4.31,1.32,794,5.35,0.000,-3.85,4,0.00,0
590.597,0.00,-3.91,14.59,0.0,-8.76,0.34,187,1.000,0.00,0.00,11.00,1.52,93,4.31,1.34,794,5.35,0.000,-3.85,4,0.00,0
590.707,0.00,-3.91,14.59,0.0,-8.81,0.34,187,1.000,0.00,0.00,10.50,1.54,93,4.34,1.34,800,5.40,0.000,-3.85,4,0.00,0
590.810,0.00,-3.91,14.47,0.0,-8.81,0.34,187,1.000,0.00,0.00,10.50,1.52,93,4.31,1.34,790,5.40,0.000,-3.85,4,0.00,0
590.920,0.00,-3.91,14.47,0.0,-8.81,0.34,187,1.000,0.00,0.00,13.50,1.53,93,4.29,1.32,798,5.40,0.000,-3.85,2,0.00,0
591.025,0.00,-3.91,14.59,0.0,-8.87,0.33,187,1.000,0.00,0.00,4.50,1.58,93,3.38,1.22,814,5.51,0.000,-3.85,2,0.00,0
591.137,0.00,-3.91,14.59,0.0,-9.22,0.30,187,1.000,0.00,0.00,10.50,1.39,93,3.26,1.20,817,5.96,0.000,-3.91,2,0.00,0
591.241,0.00,-3.91,14.59,0.0,-9.49,0.28,187,1.000,0.00,0.00,10.00,1.40,93,3.26,1.22,822,6.04,0.000,-3.89,3,0.00,0
591.344,0.00,-3.91,14.47,0.0,-9.66,0.28,187,1.000,0.00,0.00,10.50,1.39,93,3.33,1.24,812,6.26,0.000,-3.87,3,0.00,0
591.456,0.00,-3.91,14.47,0.0,-9.77,0.27,187,1.000,0.00,0.00,10.00,1.40,93,3.31,1.24,819,6.33,0.000,-3.89,3,0.00,0
591.557,-0.78,-3.91,14.47,0.0,-9.84,0.26,187,1.000,0.00,0.00,11.00,1.36,93,3.31,1.26,798,6.40,0.000,-3.87,3,0.00,0
591.671,-0.78,-3.91,14.47,0.0,-9.85,0.26,187,1.000,0.00,0.00,11.00,1.36,93,3.31,1.26,796,6.44,0.000,-3.87,3,0.00,0
591.773,-0.78,-3.91,14.47,0.0,-9.86,0.26,187,1.000,0.00,0.00,12.00,1.32,93,3.35,1.22,756,6.44,0.000,-3.85,3,0.00,0
591.885,-0.78,-3.91,14.47,0.0,-9.85,0.26,187,1.000,0.00,0.00,13.50,1.29,93,3.35,1.22,753,6.44,0.000,-3.85,3,0.00,0
591.986,-0.78,-3.91,14.47,0.0,-9.79,0.26,187,1.000,0.00,0.00,13.50,1.29,93,3.31,1.26,754,6.38,0.000,-3.85,3,0.00,0
592.098,-0.78,-3.91,14.47,0.0,-9.79,0.26,187,1.000,0.00,0.00,14.00,1.28,93,3.31,1.22,741,6.34,0.000,-3.85,2,0.00,0
592.204,-0.78,-3.91,14.47,0.0,-9.75,0.27,187,1.000,0.00,0.00,15.00,1.26,93,3.20,1.22,736,6.34,0.000,-3.85,2,0.00,0
592.308,-0.78,-3.91,14.47,0.0,-9.75,0.26,187,1.000,0.00,0.00,14.00,1.27,93,3.20,1.24,745,6.33,0.000,-3.85,2,0.00,0
592.415,-0.78,-3.91,14.47,0.0,-9.77,0.26,187,1.000,0.00,0.00,14.50,1.26,93,3.24,1.22,733,6.33,0.000,-3.85,3,0.00,0
592.516,-0.78,-3.91,14.47,0.0,-9.72,0.26,187,1.000,0.00,0.00,15.50,1.25,93,3.31,1.24,730,6.31,0.000,-3.85,3,0.00,0
592.627,-0.78,-3.91,14.47,0.0,-9.69,0.27,187,1.000,0.00,0.00,15.50,1.26,93,3.35,1.24,740,6.27,0.000,-3.85,3,0.00,0
592.737,-0.78,-3.91,14.47,0.0,-9.67,0.27,187,1.000,0.00,0.00,14.00,1.27,93,3.35,1.22,746,6.24,0.000,-3.85,3,0.00,0
592.838,-0.78,-3.91,14.47,0.0,-9.63,0.27,187,1.000,0.00,0.00,14.50,1.26,93,3.31,1.26,738,6.22,0.000,-3.85,3,0.00,0
592.943,-1.56,-3.91,14.47,0.0,-9.63,0.27,187,1.000,0.00,0.00,14.00,1.29,93,3.31,1.22,754,6.22,0.000,-3.85,2,0.00,0
593.054,-0.78,-3.91,14.59,0.0,-9.66,0.27,187,1.000,0.00,0.00,13.50,1.27,93,3.31,1.22,746,6.25,0.000,-3.85,2,0.00,0
593.159,-1.56,-3.91,14.59,0.0,-9.66,0.27,187,1.000,0.00,0.00,14.50,1.26,93,3.26,1.24,736,6.25,0.000,-3.85,2,0.00,0
593.263,-1.56,-3.91,14.59,0.0,-9.65,0.27,187,1.000,0.00,0.00,14.50,1.26,93,3.29,1.22,746,6.22,0.000,-3.85,2,0.00,0
593.375,-0.78,-3.91,14.59,0.0,-9.68,0.27,187,1.000,0.00,0.00,15.50,1.27,93,3.26,1.24,743,6.26,0.000,-3.85,2,0.00,0
593.478,-1.56,-3.91,14.59,0.0,-9.65,0.27,187,1.000,0.00,0.00,14.50,1.28,95,3.26,1.24,748,6.24,0.000,-3.85,2,0.00,0
593.589,-1.56,-3.91,14.59,0.0,-9.66,0.27,187,1.000,0.00,0.00,14.50,1.28,95,3.24,1.22,757,6.26,0.000,-3.85,2,0.00,0
593.695,-1.56,-3.91,14.59,0.0,-9.69,0.27,189,1.000,0.00,0.00,14.00,1.30,95,3.24,1.22,762,6.28,0.000,-3.85,2,0.00,0
593.795,-1.56,-3.91,14.59,0.0,-9.68,0.26,189,1.000,0.00,0.00,14.50,1.29,95,3.29,1.24,756,6.28,0.000,-3.85,2,0.00,0
593.906,-1.56,-3.91,14.59,0.0,-9.72,0.26,189,1.000,0.00,0.00,14.50,1.29,95,3.26,1.22,759,6.30,0.000,-3.85,2,0.00,0
594.011,-1.56,-3.91,14.59,0.0,-9.73,0.26,189,1.000,0.00,0.00,14.00,1.29,95,3.26,1.22,758,6.31,0.000,-3.85,3,0.00,0
594.115,-1.56,-3.91,14.59,0.0,-9.72,0.26,189,1.000,0.00,0.00,15.00,1.28,95,3.29,1.26,749,6.31,0.000,-3.85,2,0.00,0
594.229,-1.56,-3.91,14.59,0.0,-9.72,0.26,189,1.000,0.00,0.00,15.50,1.27,95,3.31,1.22,747,6.30,0.000,-3.85,2,0.00,0
594.335,-1.56,-3.91,14.59,0.0,-9.71,0.27,189,1.000,0.00,0.00,15.50,1.27,95,3.26,1.22,745,6.30,0.000,-3.85,2,0.00,0
594.440,-1.56,-3.91,14.59,0.0,-9.69,0.27,189,1.000,0.00,0.00,15.50,1.26,95,3.26,1.24,739,6.28,0.000,-3.85,2,0.00,0
594.545,-0.78,-3.91,14.59,0.0,-9.68,0.27,189,1.000,0.00,0.00,15.00,1.27,95,3.26,1.22,756,6.27,0.000,-3.85,2,0.00,0
594.648,-0.78,-3.91,14.59,0.0,-9.68,0.27,189,1.000,0.00,0.00,14.50,1.29,95,3.26,1.22,756,6.27,0.000,-3.85,3,0.00,0
594.760,-0.78,-3.91,14.59,0.0,-9.68,0.27,189,1.000,0.00,0.00,15.00,1.27,95,3.26,1.24,742,6.28,0.000,-3.85,2,0.00,0
594.860,-0.78,-3.91,14.59,0.0,-9.68,0.27,189,1.000,0.00,0.00,15.50,1.27,95,3.26,1.22,753,6.27,0.000,-3.85,2,0.00,0
594.974,-0.78,-3.91,14.59,0.0,-9.68,0.26,189,1.000,0.00,0.00,13.00,1.29,95,3.26,1.22,754,6.27,0.000,-3.85,2,0.00,0
595.076,-0.78,-3.91,14.59,0.0,-9.68,0.26,189,1.000,0.00,0.00,13.00,1.27,95,3.24,1.24,744,6.28,0.000,-3.85,2,0.00,0
595.188,-0.78,-3.91,14.59,0.0,-9.69,0.26,189,1.000,0.00,0.00,14.00,1.27,95,3.29,1.22,748,6.27,0.000,-3.85,3,0.00,0
595.291,-0.78,-3.91,14.59,0.0,-9.69,0.27,189,1.000,0.00,0.00,13.50,1.28,95,3.26,1.24,748,6.27,0.000,-3.85,2,0.00,0
595.395,-0.78,-3.91,14.59,0.0,-9.68,0.27,189,1.000,0.00,0.00,13.00,1.26,95,3.26,1.24,740,6.27,0.000,-3.85,2,0.00,0
595.499,-0.78,-3.91,14.59,0.0,-9.68,0.27,189,1.000,0.00,0.00,15.00,1.25,95,3.31,1.22,730,6.26,0.000,-3.85,3,0.00,0
595.614,-0.78,-3.91,14.59,0.0,-9.67,0.27,189,1.000,0.00,0.00,15.00,1.25,95,3.26,1.24,732,6.24,0.000,-3.85,2,0.00,0
595.717,-0.78,-3.91,14.59,0.0,-9.63,0.27,189,1.000,0.00,0.00,14.50,1.26,95,3.26,1.22,733,6.24,0.000,-3.85,2,0.00,0
595.820,-0.78,-3.91,14.59,0.0,-9.63,0.27,189,1.000,0.00,0.00,15.00,1.25,95,3.26,1.22,734,6.22,0.000,-3.85,3,0.00,0
595.935,-0.78,-3.91,14.59,0.0,-9.63,0.27,189,1.000,0.00,0.00,14.00,1.28,95,3.26,1.24,748,6.22,0.000,-3.85,3,0.00,0
596.036,-0.78,-3.91,14.59,0.0,-9.63,0.27,189,1.000,0.00,0.00,14.50,1.26,95,3.31,1.22,733,6.22,0.000,-3.85,3,0.00,0
596.143,-0.78,-3.91,14.59,0.0,-9.63,0.27,189,1.000,0.00,0.00,14.50,1.26,95,3.28,1.24,738,6.22,0.000,-3.85,3,0.00,0
596.254,-0.78,-3.91,14.59,0.0,-9.63,0.27,189,1.000,0.00,0.00,14.00,1.29,95,3.26,1.24,754,6.22,0.000,-3.85,3,0.00,0
596.359,-0.78,-3.91,14.59,0.0,-9.63,0.27,189,1.000,0.00,0.00,12.50,1.29,95,3.29,1.20,752,6.24,0.000,-3.85,2,0.00,0
596.464,-0.78,-3.91,14.59,0.0,-9.66,0.27,189,1.000,0.00,0.00,14.00,1.26,95,3.26,1.24,740,6.24,0.000,-3.85,3,0.00,0
596.565,-0.78,-3.91,14.59,0.0,-9.66,0.27,189,1.000,0.00,0.00,15.50,1.28,95,3.29,1.24,751,7.89,0.000,-3.85,3,0.00,0
596.678,-0.78,-3.91,14.59,0.0,-9.65,0.27,189,1.000,0.00,0.00,14.50,1.27,95,3.29,1.22,746,7.86,0.000,-2.22,3,0.00,0
596.778,-0.78,-3.91,14.59,0.0,-9.67,0.27,189,1.000,0.00,0.00,16.00,1.25,95,3.26,1.24,735,7.87,0.000,-2.22,3,0.00,0
596.888,-0.78,-3.91,14.59,0.0,-9.66,0.27,189,1.000,0.00,0.00,15.50,1.28,95,3.24,1.22,750,7.86,0.000,-2.22,3,0.00,0
597.000,-0.78,-3.91,14.59,0.0,-9.63,0.27,189,1.000,0.00,0.00,14.50,1.28,95,3.26,1.22,748,7.85,0.000,-2.22,3,0.00,0
597.105,-0.78,-3.91,14.59,0.0,-9.65,0.27,189,1.000,0.00,0.00,15.50,1.26,95,3.29,1.24,740,7.86,0.000,-2.22,3,0.00,0
597.214,-0.78,-3.91,14.59,0.0,-9.66,0.27,189,1.000,0.00,0.00,15.00,1.27,95,3.26,1.22,750,7.86,0.000,-2.22,3,0.00,0
597.317,-0.78,-3.91,14.59,0.0,-9.63,0.27,189,1.000,0.00,0.00,15.50,1.26,95,3.29,1.22,740,7.85,0.000,-2.22,3,0.00,0
597.420,-0.78,-3.91,14.59,0.0,-9.66,0.27,189,1.000,0.00,0.00,15.00,1.25,95,3.31,1.26,735,7.86,0.000,-2.22,3,0.00,0
597.525,-0.78,-3.91,14.59,0.0,-9.65,0.27,189,1.000,0.00,0.00,15.50,1.26,95,3.26,1.22,750,7.85,0.000,-2.22,3,0.00,0
597.639,-0.78,-3.91,14.59,0.0,-9.63,0.27,189,1.000,0.00,0.00,14.00,1.28,95,3.26,1.24,753,7.85,0.000,-2.22,3,0.00,0
597.746,-0.78,-3.91,14.59,0.0,-9.65,0.27,189,1.000,0.00,0.00,14.00,1.27,95,3.29,1.24,743,7.86,0.000,-2.22,3,0.00,0
597.849,-0.78,-3.91,14.59,0.0,-9.65,0.27,189,1.000,0.00,0.00,15.00,1.27,95,3.29,1.20,747,7.86,0.000,-2.22,3,0.00,0
597.953,-0.78,-3.91,14.59,0.0,-9.63,0.27,189,1.000,0.00,0.00,15.00,1.27,95,3.26,1.24,742,7.85,0.000,-2.22,3,0.00,0
598.058,-0.78,-3.91,14.59,0.0,-9.65,0.27,189,1.000,0.00,0.00,15.50,1.25,95,3.26,1.24,735,7.85,0.000,-2.22,3,0.00,0
598.165,-0.78,-3.91,14.59,15.7,-9.65,0.27,189,1.000,0.00,0.00,16.00,1.26,95,3.31,1.56,736,11.30,0.000,-2.22,15,0.00,0
598.280,-0.78,-3.91,14.59,25.1,-6.04,0.42,189,1.000,0.00,0.00,24.00,2.53,95,27.33,2.26,740,8.93,0.000,2.46,15,0.00,0
598.381,-0.78,-3.91,14.59,16.1,-1.67,0.93,189,1.000,0.00,0.00,14.00,3.25,95,15.99,1.70,663,3.49,0.000,0.21,14,0.00,0
598.485,0.00,-3.91,15.16,21.2,-1.45,0.93,189,1.000,0.00,0.00,15.00,3.91,95,10.81,1.86,1040,3.14,0.000,1.86,19,0.00,0
598.600,7.81,-3.91,17.92,20.0,-1.57,0.91,189,1.000,0.00,0.00,18.50,6.07,95,22.67,2.18,1354,2.68,0.260,0.68,23,0.00,0
598.705,9.38,-3.91,16.08,12.5,-1.08,0.94,189,1.000,0.00,0.00,27.00,7.21,95,21.24,2.06,1665,0.23,0.520,0.00,16,0.00,0
598.810,9.38,-3.91,14.81,13.7,-2.79,0.84,189,1.000,0.00,0.00,35.00,7.21,95,21.88,2.22,1804,3.84,0.780,-1.97,22,0.00,0
598.920,5.47,-3.91,13.55,16.1,-2.92,0.90,189,1.000,0.00,0.00,36.50,9.47,95,34.72,2.42,1850,4.36,1.000,1.26,25,0.00,0
599.025,5.47,-3.91,14.13,17.3,-1.67,1.03,189,1.000,0.00,0.00,36.50,9.71,95,35.07,2.42,1897,4.12,1.000,2.19,26,0.00,0
599.127,2.34,-3.91,13.55,16.9,-1.31,1.07,189,1.000,0.00,0.00,36.00,9.79,95,35.50,2.44,1926,3.73,1.000,2.09,27,0.00,0
599.231,0.00,-3.91,13.55,16.9,-1.09,1.11,189,1.000,0.00,0.00,35.50,9.78,95,36.55,2.48,1893,3.34,1.000,1.90,27,0.00,0
599.346,-1.56,-3.91,13.90,16.5,-0.92,1.13,189,1.000,0.00,0.00,34.50,9.92,95,35.92,2.42,1861,3.19,1.000,1.70,26,0.00,0
599.450,-3.12,-3.91,14.01,16.5,-0.83,1.14,189,1.000,0.00,0.00,33.00,9.33,95,35.77,2.44,1822,2.78,1.000,1.64,25,0.00,0
599.555,-3.91,-3.91,14.13,16.5,-0.75,1.15,189,1.000,0.00,0.00,32.00,9.08,95,34.19,2.42,1772,2.69,1.000,1.51,25,0.00,0
599.661,-4.69,-3.91,14.24,16.5,-0.66,1.17,189,1.000,0.00,0.00,30.50,8.79,93,33.49,2.38,1716,2.20,1.000,1.43,25,0.00,0
599.765,-4.69,-3.91,14.47,16.1,-0.55,1.18,189,1.000,0.00,0.00,29.00,8.46,93,33.36,2.40,1652,1.94,1.000,1.02,24,0.00,0
599.877,-3.91,-3.91,14.70,16.5,-0.51,1.19,189,1.000,0.00,0.00,29.50,9.23,93,33.24,2.40,1730,2.15,1.000,1.22,25,0.00,0
599.978,-3.12,-3.91,14.47,16.5,-0.66,1.17,189,1.000,0.00,0.00,34.50,9.96,93,37.72,2.48,1954,2.76,1.000,1.55,26,0.00,0
600.092,-3.91,-3.91,14.59,15.7,-0.48,1.16,189,1.000,0.00,0.00,36.00,10.46,93,39.42,2.52,2042,2.05,1.000,1.28,25,0.00,0
600.196,-2.34,-3.91,14.93,15.7,-0.51,1.16,189,1.000,0.00,0.00,36.50,11.45,93,41.84,2.56,2187,2.25,1.000,1.14,25,0.00,0
600.297,-1.56,-3.91,14.81,16.1,-0.70,1.17,189,1.000,0.00,0.00,37.00,12.36,93,44.99,2.62,2345,3.13,1.000,1.66,27,0.00,0
600.414,-0.78,-3.91,15.04,15.7,-0.70,1.24,189,1.000,0.00,0.00,36.00,14.10,93,48.04,2.68,2448,3.13,1.000,1.86,27,0.00,0
600.513,1.56,-3.91,15.04,16.1,-0.82,1.29,189,1.000,0.00,0.00,35.50,15.38,93,50.76,2.74,2575,3.30,1.000,2.05,27,0.00,0
600.625,2.34,-3.91,14.81,16.1,-0.85,1.32,189,1.000,0.00,0.00,35.50,16.33,93,56.30,2.78,2727,3.67,1.000,2.28,27,0.00,0
600.726,2.34,-3.91,14.59,16.1,-0.88,1.29,189,1.000,0.00,0.00,36.50,17.07,93,53.99,2.82,2854,3.81,1.000,2.42,27,0.00,0
600.836,2.34,-3.12,14.47,16.1,-0.85,1.25,187,1.000,0.00,0.00,37.00,16.62,93,56.49,2.86,2997,3.83,1.000,2.48,27,0.00,0
600.945,1.56,-3.12,14.24,16.1,-0.58,1.22,187,1.000,0.00,0.00,37.50,17.33,93,59.18,2.92,3156,3.63,1.000,2.63,28,0.00,0
601.045,1.56,-3.12,14.47,16.1,-0.30,1.18,187,1.000,0.00,0.00,37.00,17.41,93,63.68,2.96,3299,3.16,1.000,2.61,27,0.00,0
601.158,2.34,-3.12,14.70,16.1,-0.23,1.17,187,1.000,0.00,0.00,36.50,18.19,93,66.10,2.98,3448,3.05,1.000,2.48,27,0.00,0
601.260,3.12,-3.12,14.59,15.7,-0.15,1.16,187,1.000,0.00,0.00,36.00,18.92,93,69.40,3.02,3584,2.48,1.000,2.26,27,0.00,0
601.365,3.12,-2.34,14.70,15.7,-0.24,1.15,187,1.000,0.00,0.00,36.00,19.74,93,72.25,3.08,3685,2.29,1.000,1.84,27,0.00,0
601.474,4.69,-2.34,14.70,15.7,-0.18,1.19,187,1.000,0.00,0.00,37.50,22.32,91,78.23,3.12,3856,1.89,1.000,1.66,27,0.00,0
601.584,7.03,-2.34,14.01,14.9,-0.42,1.18,187,1.000,0.00,0.00,39.00,23.04,91,78.34,3.12,3977,1.49,1.000,0.77,26,0.00,0
601.694,4.69,-2.34,13.21,14.9,-0.69,1.16,187,1.000,0.00,0.00,39.50,22.85,91,77.24,3.08,4098,0.62,1.000,0.00,25,0.00,0
601.798,2.34,-2.34,13.09,11.8,-1.59,1.06,187,1.000,0.00,0.00,40.50,17.96,91,65.34,2.88,4242,-1.12,1.000,-0.93,19,0.00,0
601.903,-0.78,-2.34,13.32,4.3,-4.56,0.79,187,1.000,0.00,0.00,44.50,12.73,91,42.63,2.52,4232,2.82,1.000,-3.42,16,0.00,0
602.006,-5.47,-3.91,13.09,0.0,-7.06,0.54,187,1.000,0.00,0.00,40.00,8.26,91,22.19,1.98,4341,6.55,1.000,-3.42,9,0.00,0
602.114,-7.03,-3.91,12.86,0.0,-10.09,0.25,187,1.000,0.00,0.00,37.50,6.43,91,11.25,1.74,4340,7.43,1.000,-3.42,9,0.00,0
602.225,0.00,-4.69,12.98,0.0,-10.85,0.17,187,1.000,0.00,0.00,16.50,0.00,91,11.44,1.76,4169,7.84,1.000,-3.42,9,0.00,0
602.324,0.00,-4.69,14.13,0.0,-10.73,0.17,187,1.000,0.00,0.00,16.50,0.00,91,11.75,1.76,4025,7.49,1.000,-3.42,9,0.00,0
602.438,0.00,-4.69,16.19,0.0,-10.43,0.18,187,1.000,0.00,0.00,16.50,0.00,91,11.38,1.74,3847,7.52,1.000,-3.42,8,0.00,0
