Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Boost (PSI),Calculated Load (g/rev),Coolant Temp (° F),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (° F),MAF (g/s),MAF Volt. (V),RPM (RPM),TD Boost Error (PSI),TGV Map Ratio (mult),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-14227][2017 USDM WRX STI COBB Custom Features][Reflash: Stage1 93 v342 Boost Select.ptm - Realtime: Stage1 93 v342 Boost Select.ptm]
629.189,-1.56,-3.12,14.59,0.0,-10.01,0.27,180,1.000,0.00,0.00,16.00,1.31,77,3.45,1.22,776,6.36,0.000,-3.85,2,0.00,0
629.294,-1.56,-3.12,14.47,0.0,-9.99,0.27,180,1.000,0.00,0.00,15.50,1.32,77,3.45,1.24,775,6.34,0.000,-3.85,2,0.00,0
629.404,-1.56,-3.12,14.59,0.0,-9.99,0.27,180,1.000,0.00,0.00,14.00,1.32,77,3.33,1.26,773,6.34,0.000,-3.85,2,0.00,0
629.508,-1.56,-3.12,14.59,0.0,-9.99,0.27,180,1.000,0.00,0.00,14.00,1.33,77,3.33,1.26,777,6.34,0.000,-3.85,2,0.00,0
629.619,-1.56,-3.12,14.59,0.0,-10.00,0.27,180,1.000,0.00,0.00,14.00,1.32,77,3.36,1.22,764,6.34,0.000,-3.85,2,0.00,0
629.722,-1.56,-3.12,14.59,0.0,-9.99,0.27,180,1.000,0.00,0.00,14.50,1.31,77,3.31,1.22,770,6.34,0.000,-3.85,2,0.00,0
629.826,-1.56,-3.12,14.59,0.0,-10.01,0.27,180,1.000,0.00,0.00,14.00,1.32,77,3.29,1.26,772,6.36,0.000,-3.85,2,0.00,0
629.936,-1.56,-3.12,14.59,0.0,-9.99,0.26,180,1.000,0.00,0.00,14.50,1.29,77,3.33,1.24,755,6.34,0.000,-3.85,2,0.00,0
630.048,-1.56,-3.12,14.59,0.0,-9.99,0.27,180,1.000,0.00,0.00,15.50,1.28,77,3.41,1.22,750,6.34,0.000,-3.85,2,0.00,0
630.153,-1.56,-3.12,14.59,0.0,-9.98,0.27,180,1.000,0.00,0.00,15.50,1.29,77,3.36,1.26,755,7.94,0.000,-2.22,2,0.00,0
630.256,-1.56,-3.12,14.59,0.0,-9.94,0.27,180,1.000,0.00,0.00,15.50,1.27,77,3.36,1.24,742,7.92,0.000,-2.22,2,0.00,0
630.366,-1.56,-3.12,14.59,0.0,-9.93,0.27,180,1.000,0.00,0.00,16.50,1.26,77,3.31,1.22,740,7.91,0.000,-2.22,2,0.00,0
630.469,-1.56,-3.12,14.70,0.0,-9.91,0.27,180,1.000,0.00,0.00,15.00,1.29,77,3.24,1.26,757,7.89,0.000,-2.22,2,0.00,0
630.573,-1.56,-3.12,14.70,0.0,-9.90,0.27,180,1.000,0.00,0.00,14.50,1.29,77,3.36,1.24,754,7.90,0.000,-2.22,2,0.00,0
630.684,-1.56,-3.12,14.70,0.0,-9.91,0.27,180,1.000,0.00,0.00,15.00,1.29,77,3.33,1.22,761,7.90,0.000,-2.22,2,0.00,0
630.790,-0.78,-3.12,14.81,0.0,-9.94,0.27,180,1.000,0.00,0.00,14.50,1.30,77,3.43,1.26,761,7.92,0.000,-2.22,2,0.00,0
630.891,-0.78,-3.12,14.70,0.0,-9.94,0.27,180,1.000,0.00,0.00,14.50,1.29,77,3.29,1.24,756,7.94,0.000,-2.22,2,0.00,0
631.005,-0.78,-3.12,14.70,0.0,-9.95,0.27,180,1.000,0.00,0.00,16.50,1.28,77,3.34,1.22,756,7.92,0.000,-2.22,2,0.00,0
631.109,-0.78,-3.12,14.70,0.0,-9.94,0.27,180,1.000,0.00,0.00,14.50,1.29,77,3.31,1.24,757,7.92,0.000,-2.22,3,0.00,0
631.209,-0.78,-3.12,14.70,0.0,-9.93,0.27,180,1.000,0.00,0.00,14.00,1.27,77,3.50,1.26,745,7.87,0.000,-2.22,3,0.00,0
631.321,-0.78,-3.12,14.70,0.0,-9.87,0.28,180,1.000,0.00,0.00,16.50,1.26,77,3.62,1.24,740,7.81,0.000,-2.22,3,0.00,0
631.425,-0.78,-3.12,14.70,0.0,-9.78,0.28,180,1.000,0.00,0.00,15.00,1.28,77,3.64,1.26,750,7.75,0.000,-2.22,3,0.00,0
631.539,-0.78,-3.12,14.70,0.0,-9.74,0.29,180,1.000,0.00,0.00,14.00,1.28,77,3.62,1.28,748,7.72,0.000,-2.22,3,0.00,0
631.645,-0.78,-3.12,14.70,0.0,-9.71,0.29,180,1.000,0.00,0.00,14.50,1.29,77,3.57,1.24,766,7.69,0.000,-2.22,3,0.00,0
631.748,-0.78,-3.12,14.70,0.0,-9.72,0.29,180,1.000,0.00,0.00,13.50,1.32,77,3.52,1.26,772,7.71,0.000,-2.22,3,0.00,0
631.851,-0.78,-3.12,14.81,0.0,-9.73,0.29,180,1.000,0.00,0.00,13.50,1.31,77,3.55,1.28,770,7.73,0.000,-2.22,3,0.00,0
631.966,0.00,-3.12,14.81,0.0,-9.74,0.28,180,1.000,0.00,0.00,13.00,1.34,77,3.60,1.26,783,7.74,0.000,-2.22,2,0.00,0
632.069,0.00,-3.12,14.81,0.0,-9.77,0.28,180,1.000,0.00,0.00,12.50,1.34,77,3.45,1.22,782,7.75,0.000,-2.22,3,0.00,0
632.175,0.00,-3.12,14.70,0.0,-9.83,0.28,180,1.000,0.00,0.00,13.00,1.33,77,3.43,1.24,776,7.83,0.000,-2.22,3,0.00,0
632.285,0.00,-3.12,14.70,0.0,-9.85,0.28,180,1.000,0.00,0.00,13.00,1.33,77,3.55,1.26,778,7.84,0.000,-2.22,3,0.00,0
632.387,0.00,-3.12,14.70,0.0,-9.87,0.28,180,1.000,0.00,0.00,13.00,1.32,77,3.50,1.26,774,7.85,0.000,-2.22,3,0.00,0
632.497,0.00,-3.12,14.70,0.0,-9.87,0.28,180,1.000,0.00,0.00,13.00,1.33,77,3.55,1.26,782,7.84,0.000,-2.22,3,0.00,0
632.600,0.00,-3.12,14.59,0.0,-9.84,0.28,180,1.000,0.00,0.00,12.50,1.32,77,3.57,1.24,774,7.83,0.000,-2.22,3,0.00,0
632.706,0.00,-3.12,14.59,0.0,-9.83,0.28,180,1.000,0.00,0.00,13.00,1.31,77,3.57,1.28,766,7.79,0.000,-2.22,3,0.00,0
632.817,0.00,-3.12,14.59,0.0,-9.81,0.28,180,1.000,0.00,0.00,13.00,1.32,77,3.64,1.28,771,7.78,0.000,-2.22,3,0.00,0
632.920,0.00,-3.12,14.59,0.0,-9.78,0.28,180,1.000,0.00,0.00,12.50,1.31,77,3.59,1.26,765,7.77,0.000,-2.22,3,0.00,0
633.024,0.00,-3.12,14.59,0.0,-9.78,0.29,180,1.000,0.00,0.00,12.50,1.32,77,3.57,1.24,771,7.75,0.000,-2.22,3,0.00,0
633.136,0.00,-3.12,14.59,0.0,-9.79,0.28,180,1.000,0.00,0.00,12.00,1.33,77,3.57,1.28,779,7.78,0.000,-2.22,3,0.00,0
633.241,0.00,-3.12,14.59,0.0,-9.79,0.28,180,1.000,0.00,0.00,11.50,1.34,77,3.57,1.26,784,7.79,0.000,-2.22,3,0.00,0
633.346,0.00,-3.12,14.59,0.0,-9.82,0.28,180,1.000,0.00,0.00,11.50,1.35,77,3.55,1.26,790,7.80,0.000,-2.22,3,0.00,0
633.460,0.00,-3.12,14.59,0.0,-9.83,0.28,180,1.000,0.00,0.00,11.00,1.35,77,3.59,1.24,790,7.81,0.000,-2.22,3,0.00,0
633.560,0.00,-3.12,14.59,0.0,-9.85,0.28,180,1.000,0.00,0.00,11.50,1.34,77,3.57,1.24,786,7.84,0.000,-2.22,3,0.00,0
633.664,0.00,-3.12,14.47,0.0,-9.87,0.28,180,1.000,0.00,0.00,11.00,1.36,77,3.55,1.26,794,7.86,0.000,-2.22,3,0.00,0
633.778,-0.78,-3.12,14.47,0.0,-9.89,0.28,180,1.000,0.00,0.00,11.50,1.35,77,3.52,1.28,790,7.89,0.000,-2.22,3,0.00,0
633.879,-0.78,-3.12,14.47,0.0,-9.93,0.28,180,1.000,0.00,0.00,11.50,1.35,77,3.52,1.26,791,7.92,0.000,-2.22,3,0.00,0
633.990,-0.78,-3.12,14.47,0.0,-9.91,0.28,180,1.000,0.00,0.00,11.50,1.35,77,3.57,1.24,780,7.91,0.000,-2.22,3,0.00,0
634.095,-0.78,-3.12,14.47,0.0,-9.90,0.28,180,1.000,0.00,0.00,13.00,1.33,77,3.59,1.26,776,7.87,0.000,-2.22,3,0.00,0
634.197,-0.78,-3.12,14.47,0.0,-9.89,0.28,180,1.000,0.00,0.00,12.50,1.34,77,3.57,1.26,785,7.87,0.000,-2.22,3,0.00,0
634.311,-0.78,-3.12,14.47,0.0,-9.88,0.28,180,1.000,0.00,0.00,12.50,1.31,77,3.57,1.28,770,7.86,0.000,-2.22,3,0.00,0
634.416,-0.78,-3.12,14.47,0.0,-9.88,0.28,180,1.000,0.00,0.00,13.00,1.32,77,3.55,1.26,784,7.86,0.000,-2.22,3,0.00,0
634.519,-0.78,-3.12,14.47,0.0,-9.88,0.28,180,1.000,0.00,0.00,12.00,1.35,77,3.52,1.24,786,7.86,0.000,-2.22,3,0.00,0
634.630,-0.78,-3.12,14.47,0.0,-9.87,0.28,180,1.000,0.00,0.00,12.50,1.33,77,3.52,1.26,781,7.85,0.000,-2.22,3,0.00,0
634.735,-0.78,-3.12,14.47,0.0,-9.87,0.28,180,1.000,0.00,0.00,12.50,1.34,77,3.55,1.28,782,7.86,0.000,-2.22,3,0.00,0
634.845,-1.56,-3.12,14.47,0.0,-9.88,0.28,180,1.000,0.00,0.00,12.50,1.32,77,3.57,1.26,776,7.85,0.000,-2.22,3,0.00,0
634.947,-1.56,-3.12,14.47,0.0,-9.87,0.28,180,1.000,0.00,0.00,13.00,1.32,77,3.59,1.24,778,6.22,0.000,-3.85,3,0.00,0
635.050,-1.56,-3.12,14.47,0.0,-9.84,0.28,180,1.000,0.00,0.00,13.00,1.33,77,3.57,1.26,778,6.21,0.000,-3.85,3,0.00,0
635.166,-1.56,-3.12,14.47,0.0,-9.83,0.28,180,1.000,0.00,0.00,13.00,1.32,77,3.55,1.28,774,6.19,0.000,-3.85,3,0.00,0
635.269,-1.56,-3.12,14.59,0.0,-9.84,0.28,180,1.000,0.00,0.00,13.50,1.32,77,3.57,1.26,774,6.20,0.000,-3.85,3,0.00,0
635.374,-1.56,-3.12,14.59,0.0,-9.83,0.28,180,1.000,0.00,0.00,13.00,1.33,77,3.55,1.24,775,6.20,0.000,-3.85,3,0.00,0
635.485,-1.56,-3.12,14.59,0.0,-9.83,0.28,180,1.000,0.00,0.00,13.50,1.30,77,3.53,1.26,764,6.19,0.000,-3.85,4,0.00,0
635.586,-1.56,-3.12,14.59,0.0,-9.79,0.28,180,1.000,0.00,0.00,14.00,1.28,77,4.10,1.34,750,6.15,0.000,-3.85,4,0.00,0
635.690,-1.56,-3.12,14.59,0.0,-9.58,0.31,180,1.000,0.00,0.00,15.50,1.41,77,4.62,1.34,726,5.70,0.000,-3.85,4,0.00,0
635.804,-1.56,-3.12,14.59,0.0,-9.25,0.33,180,1.000,0.00,0.00,15.00,1.43,77,4.74,1.36,745,5.60,0.000,-3.85,4,0.00,0
635.909,-0.78,-3.12,14.70,0.0,-9.08,0.35,180,1.000,0.00,0.00,12.50,1.48,77,4.60,1.36,770,5.39,0.000,-3.85,4,0.00,0
636.014,-0.78,-3.12,14.70,0.0,-8.96,0.36,180,1.000,0.00,0.00,12.50,1.64,77,4.57,1.34,762,5.25,0.000,-3.85,4,0.00,0
636.117,-0.78,-3.12,14.81,0.0,-8.87,0.36,180,1.000,0.00,0.00,12.50,1.65,77,4.57,1.34,772,5.23,0.000,-3.85,4,0.00,0
636.231,-0.78,-3.12,14.93,0.0,-8.85,0.36,180,1.000,0.00,0.00,11.00,1.70,77,4.60,1.36,798,5.20,0.000,-3.85,4,0.00,0
636.336,0.00,-3.12,14.93,0.0,-8.86,0.36,180,1.000,0.00,0.00,10.50,1.72,77,4.54,1.36,804,5.23,0.000,-3.85,4,0.00,0
636.438,0.00,-3.12,14.93,0.0,-8.90,0.36,180,1.000,0.00,0.00,10.00,1.74,77,4.54,1.36,818,5.22,0.000,-3.87,4,0.00,0
636.550,0.00,-3.12,14.93,0.0,-8.92,0.35,180,1.000,0.00,0.00,10.00,1.76,77,4.57,1.36,827,5.21,0.000,-3.89,4,0.00,0
636.655,0.00,-3.12,14.81,0.0,-8.97,0.35,180,1.000,0.00,0.00,10.00,1.80,77,4.62,1.36,844,5.23,0.000,-3.94,4,0.00,0
636.756,0.78,-3.12,14.81,0.0,-8.99,0.35,180,1.000,0.00,0.00,10.00,1.62,77,4.68,1.36,842,5.24,0.000,-3.98,4,0.00,0
636.869,0.78,-3.12,14.81,0.0,-9.04,0.34,180,1.000,0.00,0.00,12.00,1.64,77,4.66,1.36,852,5.29,0.000,-3.96,4,0.00,0
636.975,0.78,-3.12,14.81,0.0,-9.04,0.34,180,1.000,0.00,0.00,11.50,1.63,77,4.68,1.38,851,5.30,0.000,-3.96,4,0.00,0
637.079,0.78,-3.12,14.70,0.0,-9.09,0.34,180,1.000,0.00,0.00,12.00,1.66,77,4.68,1.38,862,5.31,0.000,-3.98,4,0.00,0
637.185,0.78,-3.12,14.70,0.0,-9.09,0.34,180,1.000,0.00,0.00,13.50,1.65,77,4.54,1.36,858,5.34,0.000,-3.98,4,0.00,0
637.296,0.78,-3.12,14.70,0.0,-9.19,0.33,180,1.000,0.00,0.00,12.50,1.67,77,4.45,1.36,872,5.38,0.000,-4.02,4,0.00,0
637.396,0.78,-3.12,14.81,0.0,-9.24,0.33,180,1.000,0.00,0.00,13.50,1.66,77,4.48,1.36,865,5.41,0.000,-4.04,4,0.00,0
637.511,1.56,-3.12,14.81,0.0,-9.30,0.32,180,1.000,0.00,0.00,14.00,1.66,77,4.54,1.34,867,5.49,0.000,-4.04,4,0.00,0
637.615,1.56,-3.12,14.81,0.0,-9.33,0.32,180,1.000,0.00,0.00,14.50,1.65,77,4.48,1.34,857,5.55,0.000,-4.02,4,0.00,0
637.719,1.56,-3.12,14.81,0.0,-9.33,0.32,180,1.000,0.00,0.00,14.00,1.66,77,4.40,1.32,864,5.54,0.000,-4.00,4,0.00,0
637.823,1.56,-3.12,14.81,0.0,-9.34,0.32,180,1.000,0.00,0.00,15.50,1.63,77,4.45,1.32,860,5.56,0.000,-3.98,4,0.00,0
637.932,1.56,-3.12,14.81,0.0,-9.36,0.32,180,1.000,0.00,0.00,15.00,1.64,77,4.37,1.32,840,5.60,0.000,-3.96,4,0.00,0
638.037,1.56,-3.12,14.81,0.0,-9.34,0.32,180,1.000,0.00,0.00,16.00,1.62,77,4.37,1.32,854,5.58,0.000,-3.96,4,0.00,0
638.152,1.56,-3.12,14.70,0.0,-9.33,0.32,180,1.000,0.00,0.00,14.50,1.64,77,4.31,1.32,844,5.57,0.000,-3.98,4,0.00,0
638.255,1.56,-3.12,14.70,0.0,-9.37,0.32,180,1.000,0.00,0.00,16.00,1.62,77,4.34,1.32,847,5.60,0.000,-3.98,4,0.00,0
638.356,1.56,-3.12,14.59,0.0,-9.38,0.32,180,1.000,0.00,0.00,16.00,1.62,77,4.34,1.32,834,5.63,0.000,-3.94,4,0.00,0
638.466,1.56,-3.12,14.59,0.0,-9.36,0.32,180,1.000,0.00,0.00,16.50,1.60,77,4.37,1.32,841,5.62,0.000,-3.93,4,0.00,0
638.569,1.56,-3.12,14.59,0.0,-9.33,0.32,180,1.000,0.00,0.00,15.50,1.61,77,4.31,1.32,833,5.60,0.000,-3.93,4,0.00,0
638.679,1.56,-3.12,14.59,0.0,-9.33,0.32,180,1.000,0.00,0.00,16.00,1.60,77,4.31,1.32,839,5.59,0.000,-3.94,4,0.00,0
638.783,1.56,-3.12,14.59,0.0,-9.33,0.32,180,1.000,0.00,0.00,15.00,1.61,77,4.26,1.32,840,5.59,0.000,-3.94,4,0.00,0
638.896,1.56,-3.12,14.59,0.0,-9.36,0.32,180,1.000,0.00,0.00,16.00,1.59,77,4.23,1.30,829,5.66,0.000,-3.94,4,0.00,0
639.000,1.56,-3.12,14.59,0.0,-9.38,0.32,180,1.000,0.00,0.00,15.50,1.60,77,4.18,1.32,834,5.66,0.000,-3.93,4,0.00,0
639.104,1.56,-3.12,14.47,0.0,-9.38,0.32,180,1.000,0.00,0.00,16.00,1.58,77,4.21,1.32,825,5.67,0.000,-3.91,4,0.00,0
639.218,1.56,-3.12,14.47,0.0,-9.38,0.32,180,1.000,0.00,0.00,15.50,1.59,77,4.21,1.32,827,5.67,0.000,-3.89,3,0.00,0
639.323,1.56,-3.12,14.47,0.0,-9.38,0.32,180,1.000,0.00,0.00,16.50,1.56,77,4.12,1.32,814,5.68,0.000,-3.91,3,0.00,0
639.423,1.56,-3.12,14.47,0.0,-9.38,0.31,180,1.000,0.00,0.00,15.00,1.58,77,4.12,1.32,825,5.67,0.000,-3.91,3,0.00,0
639.536,1.56,-3.12,14.47,0.0,-9.39,0.31,180,1.000,0.00,0.00,15.50,1.56,77,4.21,1.32,812,5.71,0.000,-3.89,3,0.00,0
639.641,1.56,-3.12,14.47,0.0,-9.38,0.32,180,1.000,0.00,0.00,16.50,1.56,77,4.15,1.32,812,5.71,0.000,-3.87,3,0.00,0
639.751,1.56,-3.12,14.47,0.0,-9.38,0.32,180,1.000,0.00,0.00,16.00,1.54,77,4.07,1.30,803,5.71,0.000,-3.89,3,0.00,0
639.855,0.78,-3.12,14.36,0.0,-9.38,0.32,180,1.000,0.00,0.00,16.50,1.54,77,4.07,1.30,810,5.73,0.000,-3.87,3,0.00,0
639.958,0.78,-3.12,14.47,0.0,-9.43,0.32,180,1.000,0.00,0.00,16.00,1.55,77,4.07,1.28,806,5.79,0.000,-3.85,3,0.00,0
640.069,0.78,-3.12,14.47,0.0,-9.42,0.32,181,1.000,0.00,0.00,17.00,1.52,77,4.10,1.30,792,5.79,0.000,-3.85,3,0.00,0
640.174,0.78,-3.12,14.36,0.0,-9.38,0.32,181,1.000,0.00,0.00,16.00,1.53,77,4.07,1.32,798,5.74,0.000,-3.85,3,0.00,0
640.284,0.78,-3.12,14.47,0.0,-9.38,0.32,181,1.000,0.00,0.00,16.00,1.51,77,4.02,1.32,786,5.74,0.000,-3.85,3,0.00,0
640.389,0.78,-3.12,14.47,0.0,-9.38,0.32,181,1.000,0.00,0.00,17.00,1.52,77,4.00,1.30,792,5.74,0.000,-3.85,3,0.00,0
640.489,0.78,-3.12,14.47,0.0,-9.38,0.32,181,1.000,0.00,0.00,16.00,1.52,77,4.02,1.28,779,5.74,0.000,-3.85,3,0.00,0
640.599,0.78,-3.12,14.36,0.0,-9.38,0.32,181,1.000,0.00,0.00,16.50,1.50,77,4.02,1.30,780,5.74,0.000,-3.85,3,0.00,0
640.701,0.00,-3.12,14.36,0.0,-9.38,0.32,181,1.000,0.00,0.00,17.50,1.48,77,4.02,1.32,770,5.71,0.000,-3.85,3,0.00,0
640.815,0.00,-3.12,14.36,0.0,-9.33,0.32,181,1.000,0.00,0.00,17.50,1.45,77,4.02,1.30,757,5.69,0.000,-3.85,3,0.00,0
640.919,0.00,-3.12,14.36,0.0,-9.31,0.32,181,1.000,0.00,0.00,17.50,1.46,77,4.00,1.28,758,5.66,0.000,-3.85,3,0.00,0
641.029,0.00,-3.12,14.47,0.0,-9.28,0.32,181,1.000,0.00,0.00,16.00,1.47,77,4.05,1.30,766,5.64,0.000,-3.85,3,0.00,0
641.133,0.00,-3.12,14.47,0.0,-9.28,0.32,181,1.000,0.00,0.00,16.00,1.46,77,4.02,1.30,758,5.64,0.000,-3.85,3,0.00,0
641.237,0.00,-3.12,14.36,0.0,-9.28,0.32,181,1.000,0.00,0.00,4.50,1.49,77,3.09,1.18,781,5.69,0.000,-3.85,2,0.00,0
641.348,0.00,-3.12,14.47,0.0,-9.58,0.30,181,1.000,0.00,0.00,4.50,1.30,77,2.88,1.18,763,6.03,0.000,-3.85,2,0.00,0
641.449,0.00,-3.12,14.47,0.0,-9.79,0.28,181,1.000,0.00,0.00,14.50,1.28,77,2.84,1.20,748,6.17,0.000,-3.85,2,0.00,0
641.561,-0.78,-3.12,14.47,0.0,-9.84,0.26,181,1.000,0.00,0.00,13.00,1.33,77,3.07,1.20,780,6.22,0.000,-3.85,2,0.00,0
641.665,-0.78,-3.12,14.36,0.0,-9.92,0.26,181,1.000,0.00,0.00,12.50,1.33,77,3.07,1.18,778,6.27,0.000,-3.85,2,0.00,0
641.770,-0.78,-3.12,14.36,0.0,-9.95,0.25,181,1.000,0.00,0.00,13.00,1.31,77,3.05,1.22,765,6.33,0.000,-3.85,2,0.00,0
641.884,-0.78,-3.12,14.24,0.0,-9.99,0.25,181,1.000,0.00,0.00,14.00,1.29,77,3.05,1.22,758,6.34,0.000,-3.85,2,0.00,0
641.986,-0.78,-3.12,14.36,0.0,-10.01,0.25,181,1.000,0.00,0.00,14.50,1.28,77,3.09,1.20,738,6.37,0.000,-3.85,2,0.00,0
642.090,-0.78,-3.12,14.47,0.0,-10.02,0.25,181,1.000,0.00,0.00,17.50,1.21,77,3.13,1.22,710,6.38,0.000,-3.85,2,0.00,0
642.196,-0.78,-3.12,14.47,0.0,-10.00,0.26,181,1.000,0.00,0.00,18.00,1.18,77,3.15,1.20,693,6.34,0.000,-3.85,2,0.00,0
642.310,-0.78,-3.12,14.59,0.0,-9.98,0.26,181,1.000,0.00,0.00,18.00,1.19,77,3.20,1.24,697,6.30,0.000,-3.85,2,0.00,0
642.410,-0.78,-3.12,14.70,0.0,-9.92,0.27,181,1.000,0.00,0.00,18.00,1.18,77,3.33,1.22,692,6.21,0.000,-3.85,2,0.00,0
642.515,-0.78,-3.12,14.81,0.0,-9.83,0.27,181,1.000,0.00,0.00,17.50,1.20,77,3.35,1.26,702,6.19,0.000,-3.85,2,0.00,0
642.629,0.00,-3.12,14.81,0.0,-9.77,0.28,181,1.000,0.00,0.00,17.50,1.20,77,3.35,1.22,717,6.13,0.000,-3.85,2,0.00,0
642.730,0.00,-3.12,14.93,0.0,-9.72,0.28,181,1.000,0.00,0.00,16.50,1.23,77,3.33,1.26,722,6.08,0.000,-3.85,2,0.00,0
642.844,0.00,-3.12,15.04,0.0,-9.72,0.28,181,1.000,0.00,0.00,15.50,1.25,79,3.40,1.24,733,6.08,0.000,-3.85,2,0.00,0
642.948,0.78,-3.12,15.04,0.0,-9.72,0.28,181,1.000,0.00,0.00,15.00,1.26,79,3.38,1.22,740,6.08,0.000,-3.85,2,0.00,0
643.053,0.78,-3.12,15.04,0.0,-9.73,0.28,181,1.000,0.00,0.00,13.50,1.29,79,3.35,1.26,754,6.11,0.000,-3.85,2,0.00,0
643.159,0.78,-3.12,14.93,0.0,-9.77,0.28,181,1.000,0.00,0.00,13.00,1.30,79,3.38,1.24,756,6.13,0.000,-3.85,2,0.00,0
643.269,0.78,-3.12,14.93,0.0,-9.82,0.27,181,1.000,0.00,0.00,13.50,1.29,79,3.38,1.22,756,6.17,0.000,-3.85,2,0.00,0
643.376,0.78,-3.12,14.81,0.0,-9.82,0.27,181,1.000,0.00,0.00,13.00,1.30,79,3.31,1.26,764,7.81,0.000,-2.22,2,0.00,0
643.476,0.78,-3.12,14.70,0.0,-9.85,0.27,181,1.000,0.00,0.00,12.50,1.31,79,3.36,1.24,770,7.85,0.000,-2.22,2,0.00,0
643.588,0.78,-3.12,14.70,0.0,-9.88,0.27,181,1.000,0.00,0.00,13.00,1.31,79,3.38,1.22,769,7.87,0.000,-2.22,2,0.00,0
643.688,0.78,-3.12,14.59,0.0,-9.90,0.27,181,1.000,0.00,0.00,12.50,1.32,79,3.38,1.24,772,7.90,0.000,-2.22,2,0.00,0
643.802,0.78,-3.12,14.59,0.0,-9.92,0.27,181,1.000,0.00,0.00,13.50,1.29,79,3.38,1.26,756,7.90,0.000,-2.22,2,0.00,0
643.905,0.78,-3.12,14.47,0.0,-9.92,0.27,181,1.000,0.00,0.00,13.50,1.29,79,3.40,1.24,765,7.90,0.000,-2.22,2,0.00,0
644.015,0.78,-3.12,14.47,0.0,-9.92,0.27,181,1.000,0.00,0.00,13.00,1.31,79,3.43,1.22,768,7.90,0.000,-2.22,2,0.00,0
644.116,0.00,-3.12,14.47,0.0,-9.90,0.27,181,1.000,0.00,0.00,13.50,1.30,79,3.38,1.26,760,7.89,0.000,-2.22,2,0.00,0
644.226,0.00,-3.12,14.47,0.0,-9.92,0.27,181,1.000,0.00,0.00,13.50,1.30,79,3.35,1.24,759,7.90,0.000,-2.22,2,0.00,0
644.330,0.00,-3.12,14.36,0.0,-9.90,0.27,181,1.000,0.00,0.00,13.50,1.30,79,3.35,1.22,757,7.90,0.000,-2.22,2,0.00,0
644.436,0.00,-3.12,14.36,0.0,-9.92,0.27,181,1.000,0.00,0.00,13.50,1.30,79,3.38,1.26,759,7.90,0.000,-2.22,2,0.00,0
644.546,0.00,-3.12,14.47,0.0,-9.92,0.27,181,1.000,0.00,0.00,14.00,1.29,79,3.40,1.26,756,7.90,0.000,-2.22,2,0.00,0
644.648,0.00,-3.12,14.47,0.0,-9.89,0.27,181,1.000,0.00,0.00,13.50,1.30,79,3.40,1.22,753,7.90,0.000,-2.22,2,0.00,0
644.760,0.00,-3.12,14.47,0.0,-9.90,0.27,181,1.000,0.00,0.00,13.50,1.29,79,3.38,1.24,756,7.89,0.000,-2.22,2,0.00,0
644.870,0.00,-3.12,14.47,0.0,-9.90,0.27,181,1.000,0.00,0.00,13.50,1.29,79,3.38,1.26,756,7.90,0.000,-2.22,2,0.00,0
644.975,-0.78,-3.12,14.47,0.0,-9.89,0.27,181,1.000,0.00,0.00,14.00,1.29,79,3.43,1.24,748,7.89,0.000,-2.22,2,0.00,0
645.075,-0.78,-3.12,14.47,0.0,-9.90,0.27,181,1.000,0.00,0.00,14.00,1.29,79,3.40,1.24,753,7.89,0.000,-2.22,2,0.00,0
645.189,-0.78,-3.12,14.47,0.0,-9.89,0.27,181,1.000,0.00,0.00,14.00,1.29,79,3.29,1.26,754,7.87,0.000,-2.22,2,0.00,0
645.290,-0.78,-3.12,14.47,0.0,-9.88,0.27,181,1.000,0.00,0.00,13.50,1.29,79,3.33,1.22,748,7.87,0.000,-2.22,2,0.00,0
645.395,-0.78,-3.12,14.47,0.0,-9.88,0.27,181,1.000,0.00,0.00,14.00,1.28,79,3.38,1.24,753,7.86,0.000,-2.22,2,0.00,0
645.509,-0.78,-3.12,14.47,0.0,-9.89,0.27,181,1.000,0.00,0.00,14.00,1.29,79,3.35,1.26,754,7.86,0.000,-2.22,2,0.00,0
645.612,-0.78,-3.12,14.47,0.0,-9.87,0.27,181,1.000,0.00,0.00,14.50,1.27,79,3.38,1.22,741,7.86,0.000,-2.22,2,0.00,0
645.715,-0.78,-3.12,14.47,0.0,-9.87,0.27,181,1.000,0.00,0.00,14.50,1.27,79,3.41,1.24,746,7.85,0.000,-2.22,2,0.00,0
645.825,-0.78,-3.12,14.47,0.0,-9.88,0.27,181,1.000,0.00,0.00,14.00,1.28,79,3.40,1.26,750,7.86,0.000,-2.22,2,0.00,0
645.935,-0.78,-3.12,14.47,0.0,-9.87,0.28,181,1.000,0.00,0.00,14.00,1.28,79,3.35,1.24,747,7.85,0.000,-2.22,2,0.00,0
646.040,-0.78,-3.12,14.47,0.0,-9.87,0.27,181,1.000,0.00,0.00,14.00,1.28,79,3.38,1.24,752,7.85,0.000,-2.22,2,0.00,0
