Time (sec),AF Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.3.0-12522][2004 USDM Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
14.351,14.59,-8.43,0.33,0.00,0.00,1,14.00,3.97,11.99,705,0.00,5.00,-5.41,0,0.00,0.00,0
14.435,14.59,-8.39,0.33,0.00,0.00,1,12.00,3.97,11.99,717,0.00,5.00,-5.41,0,0.00,0.00,0
14.500,14.59,-8.37,0.33,0.00,0.00,1,12.50,4.02,11.99,712,0.00,5.00,-5.41,0,0.00,0.00,0
14.573,14.59,-8.41,0.33,0.00,0.00,1,11.50,3.95,11.99,717,0.00,5.00,-5.41,0,0.00,0.00,0
14.646,14.70,-8.41,0.33,0.00,0.00,1,11.50,3.97,11.99,722,0.00,5.00,-5.41,0,0.00,0.00,0
14.709,14.70,-8.43,0.33,0.00,0.00,1,10.50,3.92,11.99,732,0.00,5.00,-5.41,0,0.00,0.00,0
14.782,14.81,-8.47,0.33,0.00,0.00,1,10.50,3.87,11.99,730,0.00,5.00,-5.41,0,0.00,0.00,0
14.855,14.70,-8.51,0.33,0.00,0.00,1,10.50,3.85,11.99,728,0.00,5.00,-5.41,0,0.00,0.00,0
14.927,14.59,-8.55,0.32,0.00,0.00,1,11.00,3.87,11.99,728,0.00,5.00,-5.41,0,0.00,0.00,0
14.993,14.59,-8.55,0.32,0.00,0.00,1,11.00,3.92,11.99,728,0.00,5.00,-5.41,0,0.00,0.00,0
15.065,14.59,-8.57,0.32,0.00,0.00,1,10.50,3.90,11.99,730,0.00,5.00,-5.41,0,0.00,0.00,0
15.134,14.59,-8.55,0.33,0.00,0.00,1,13.00,3.92,11.99,710,0.00,5.00,-5.41,0,0.00,0.00,0
15.213,14.59,-8.53,0.33,0.00,0.00,1,14.00,3.95,11.99,710,0.00,5.00,-5.41,0,0.00,0.00,0
15.284,14.36,-8.49,0.33,0.00,0.00,1,11.50,3.97,11.99,719,0.00,5.00,-5.41,0,0.00,0.00,0
15.348,14.47,-8.45,0.33,0.00,0.00,1,12.00,3.97,11.99,716,0.00,5.00,-5.41,0,0.00,0.00,0
15.421,14.59,-8.47,0.33,0.00,0.00,1,13.50,4.00,11.99,710,0.00,5.00,-5.41,0,0.00,0.00,0
15.494,14.70,-8.41,0.33,0.00,0.00,1,13.00,4.02,11.99,706,0.00,5.00,-5.41,0,0.00,0.00,0
15.557,14.59,-8.41,0.33,0.00,0.00,1,12.00,4.00,11.99,712,0.00,5.00,-5.41,0,0.00,0.00,0
15.634,14.70,-8.41,0.33,0.00,0.00,1,11.50,4.02,11.99,719,0.00,5.00,-5.41,0,0.00,0.00,0
15.697,14.70,-8.43,0.33,0.00,0.00,1,10.50,3.97,11.99,727,0.00,5.00,-5.41,0,0.00,0.00,0
15.778,14.59,-8.43,0.33,0.00,0.00,1,10.50,3.97,11.99,730,0.00,5.00,-5.41,0,0.00,0.00,0
15.841,14.70,-8.47,0.33,0.00,0.00,1,11.00,3.97,11.99,726,0.00,5.00,-5.41,0,0.00,0.00,0
15.914,14.47,-8.51,0.33,0.00,0.00,1,10.00,3.97,11.99,725,0.00,5.00,-5.41,0,0.00,0.00,0
15.977,14.47,-8.49,0.33,0.00,0.00,1,11.00,3.97,11.99,728,0.00,5.00,-5.41,0,0.00,0.00,0
16.054,14.59,-8.51,0.33,0.00,0.00,1,11.50,3.97,11.99,709,0.00,5.00,-5.41,0,0.00,0.00,0
16.126,14.47,-8.49,0.33,0.00,0.00,1,13.00,3.95,11.99,712,0.00,5.00,-5.41,0,0.00,0.00,0
16.199,14.59,-8.45,0.33,0.00,0.00,1,11.00,4.02,11.99,726,0.00,5.00,-5.41,0,0.00,0.00,0
16.270,14.70,-8.45,0.33,0.00,0.00,1,11.00,4.00,11.99,726,0.00,5.00,-5.41,0,0.00,0.00,0
16.332,14.59,-8.45,0.33,0.00,0.00,1,10.50,4.00,11.99,728,0.00,5.00,-5.41,0,0.00,0.00,0
16.410,14.47,-8.45,0.33,0.00,0.00,1,11.50,4.00,11.99,720,0.00,5.00,-5.41,0,0.00,0.00,0
16.473,14.70,-8.45,0.33,0.00,0.00,1,12.00,3.97,11.99,717,0.00,5.00,-5.41,0,0.00,0.00,0
16.546,14.59,-8.47,0.33,0.00,0.00,1,11.50,3.97,11.99,721,0.00,5.00,-5.41,0,0.00,0.00,0
16.619,14.59,-8.47,0.33,0.00,0.00,1,12.50,3.97,11.99,714,0.00,5.00,-5.41,0,0.00,0.00,0
16.697,14.59,-8.41,0.33,0.00,0.00,1,13.50,3.97,11.99,702,0.00,5.00,-5.41,0,0.00,0.00,0
16.761,14.47,-8.39,0.34,0.00,0.00,1,13.00,4.02,11.99,707,0.00,5.00,-5.41,0,0.00,0.00,0
16.828,14.59,-8.35,0.34,0.00,0.00,1,13.50,4.08,11.99,701,0.00,5.00,-5.41,0,0.00,0.00,0
16.901,14.70,-8.31,0.34,0.00,0.00,1,13.00,4.08,11.99,705,0.00,5.00,-5.41,0,0.00,0.00,0
16.973,14.59,-8.28,0.34,0.00,0.00,1,11.00,4.11,11.99,717,0.00,5.00,-5.41,0,0.00,0.00,0
17.046,14.70,-8.31,0.34,0.00,0.00,1,11.50,4.02,11.99,719,0.00,5.00,-5.41,0,0.00,0.00,0
17.119,14.59,-8.33,0.34,0.00,0.00,1,10.50,4.02,11.99,726,0.00,5.00,-5.41,0,0.00,0.00,0
17.181,14.70,-8.37,0.34,0.00,0.00,1,10.00,3.97,11.99,732,0.00,5.00,-5.41,0,0.00,0.00,0
17.256,14.59,-8.41,0.33,0.00,0.00,1,10.00,3.97,11.99,744,0.00,5.00,-5.41,0,0.00,0.00,0
17.330,14.70,-8.43,0.33,0.00,0.00,1,10.50,3.92,11.99,732,0.00,5.00,-5.41,0,0.00,0.00,0
17.411,14.36,-8.51,0.33,0.00,0.00,1,12.50,3.85,11.99,714,0.00,5.00,-5.41,0,0.00,0.00,0
17.472,14.59,-8.47,0.33,0.00,0.00,1,12.50,3.95,11.99,712,0.00,5.00,-5.41,0,0.00,0.00,0
17.536,14.59,-8.47,0.33,0.00,0.00,1,11.50,3.92,11.99,717,0.00,5.00,-5.41,0,0.00,0.00,0
17.615,14.47,-8.45,0.33,0.00,0.00,1,12.00,3.97,11.99,715,0.00,5.00,-5.41,0,0.00,0.00,0
17.679,14.47,-8.45,0.33,0.00,0.00,1,11.50,3.97,11.99,722,0.00,5.00,-5.41,0,0.00,0.00,0
17.751,14.47,-8.47,0.33,0.00,0.00,1,11.50,3.95,11.99,719,0.00,5.00,-5.41,0,0.00,0.00,0
17.823,14.59,-8.45,0.33,0.00,0.00,1,12.00,3.95,11.99,716,0.00,5.00,-5.41,0,0.00,0.00,0
17.905,14.70,-8.45,0.33,0.00,0.00,1,11.50,3.97,11.99,710,0.00,5.00,-5.41,0,0.00,0.00,0
17.968,14.47,-8.43,0.33,0.00,0.00,1,13.00,4.02,11.99,706,0.00,5.00,-5.41,0,0.00,0.00,0
18.040,14.70,-8.39,0.34,0.00,0.00,1,12.50,4.02,11.99,710,0.00,5.00,-5.41,0,0.00,0.00,0
18.115,14.70,-8.37,0.34,0.00,0.00,1,12.50,4.02,11.99,708,0.00,5.00,-5.41,0,0.00,0.00,0
18.180,14.70,-8.33,0.34,0.00,0.00,1,12.50,4.02,11.99,707,0.00,5.00,-5.41,0,0.00,0.00,0
18.252,14.59,-8.35,0.34,0.00,0.00,1,11.50,4.08,11.99,719,0.00,5.00,-5.41,0,0.00,0.00,0
18.323,14.70,-8.33,0.34,0.00,0.00,1,10.50,4.02,11.99,724,0.00,5.00,-5.41,0,0.00,0.00,0
18.386,14.70,-8.35,0.34,0.00,0.00,1,10.50,4.02,11.99,724,0.00,5.00,-5.41,0,0.00,0.00,0
18.460,14.59,-8.37,0.34,0.00,0.00,1,10.50,4.02,11.99,728,0.00,5.00,-5.41,0,0.00,0.00,0
18.530,14.70,-8.41,0.33,0.00,0.00,1,10.50,4.02,11.99,726,0.00,5.00,-5.41,0,0.00,0.00,0
18.599,14.70,-8.45,0.33,0.00,0.00,1,9.50,3.97,11.99,735,0.00,5.00,-5.41,0,0.00,0.00,0
18.673,14.70,-8.45,0.33,0.00,0.00,1,10.00,3.97,11.99,734,0.00,5.00,-5.41,0,0.00,0.00,0
18.740,14.70,-8.51,0.33,0.00,0.00,1,10.00,3.95,11.99,730,0.00,5.00,-5.41,0,0.00,0.00,0
18.814,14.59,-8.51,0.33,0.00,0.00,1,10.50,3.95,11.99,718,0.00,5.00,-5.41,0,0.00,0.00,0
18.883,14.59,-8.51,0.33,0.00,0.00,1,11.00,3.97,11.99,725,0.00,5.00,-5.41,0,0.00,0.00,0
18.961,14.59,-8.51,0.33,0.00,0.00,1,10.50,3.97,11.99,730,0.00,5.00,-5.41,0,0.00,0.00,0
19.023,14.59,-8.51,0.33,0.00,0.00,1,11.50,3.97,11.99,724,0.00,5.00,-5.41,0,0.00,0.00,0
19.095,14.47,-8.53,0.33,0.00,0.00,1,10.50,3.95,11.99,732,0.00,5.00,-5.41,0,0.00,0.00,0
19.169,14.59,-8.51,0.33,0.00,0.00,1,10.50,3.97,11.99,732,0.00,5.00,-5.41,0,0.00,0.00,0
19.231,14.47,-8.55,0.33,0.00,0.00,1,10.50,3.92,11.99,734,0.00,5.00,-5.41,0,0.00,0.00,0
19.304,14.47,-8.55,0.32,0.00,0.00,1,10.00,3.92,11.99,739,0.00,5.00,-5.41,0,0.00,0.00,0
19.374,14.47,-8.55,0.32,0.00,0.00,1,13.00,3.85,11.99,709,0.00,5.00,-5.41,0,0.00,0.00,0
19.449,14.36,-8.57,0.33,0.00,0.00,1,14.00,3.82,11.99,700,0.00,5.00,-5.41,0,0.00,0.00,0
19.523,14.59,-8.51,0.33,0.00,0.00,1,13.50,3.90,11.99,704,0.00,5.00,-5.41,0,0.00,0.00,0
19.587,14.47,-8.51,0.33,0.00,0.00,1,13.00,3.92,11.99,690,0.00,5.00,-5.41,0,0.00,0.00,0
19.659,14.47,-8.43,0.33,0.00,0.00,1,15.00,3.95,11.99,706,0.00,5.00,-5.41,0,0.00,0.00,0
19.731,14.59,-8.41,0.33,0.00,0.00,1,12.00,3.97,11.99,712,0.00,5.00,-5.41,0,0.00,0.00,0
19.813,14.59,-8.41,0.33,0.00,0.00,1,11.00,3.97,11.99,721,0.00,5.00,-5.41,0,0.00,0.00,0
19.876,14.70,-8.43,0.33,0.00,0.00,1,10.00,3.90,11.99,734,0.00,5.00,-5.41,0,0.00,0.00,0
19.940,14.70,-8.51,0.33,0.00,0.00,1,11.50,3.77,11.99,722,0.00,5.00,-5.41,0,0.00,0.00,0
20.023,14.59,-8.55,0.33,0.00,0.00,1,13.50,3.77,11.99,702,0.00,5.00,-5.41,0,0.00,0.00,0
20.086,14.47,-8.55,0.33,0.00,0.00,1,13.00,3.85,11.99,706,0.00,5.00,-5.41,0,0.00,0.00,0
20.164,14.59,-8.51,0.33,0.00,0.00,1,11.50,3.92,11.99,717,0.00,5.00,-5.41,0,0.00,0.00,0
20.230,14.59,-8.53,0.33,0.00,0.00,1,11.00,3.92,11.99,724,0.00,5.00,-5.41,0,0.00,0.00,0
20.302,14.47,-8.51,0.33,0.00,0.00,1,13.00,3.95,11.99,706,0.00,5.00,-5.41,0,0.00,0.00,0
20.374,14.59,-8.45,0.33,0.00,0.00,1,14.00,3.95,11.99,696,0.00,5.00,-5.41,0,0.00,0.00,0
20.438,14.47,-8.43,0.33,0.00,0.00,1,13.50,3.97,11.99,699,0.00,5.00,-5.41,0,0.00,0.00,0
20.513,14.59,-8.41,0.33,0.00,0.00,1,13.00,3.97,11.99,713,0.00,5.00,-5.41,0,0.00,0.00,0
20.586,14.59,-8.39,0.34,0.00,0.00,1,11.50,4.02,11.99,717,0.00,5.00,-5.41,0,0.00,0.00,0
20.653,14.59,-8.37,0.33,0.00,0.00,1,10.50,4.02,11.99,722,0.00,5.00,-5.41,0,0.00,0.00,0
20.727,14.59,-8.41,0.33,0.00,0.00,1,10.00,3.97,11.99,721,0.00,5.00,-5.41,0,0.00,0.00,0
20.790,14.59,-8.43,0.33,0.00,0.00,1,10.50,4.02,11.99,725,0.00,5.00,-5.41,0,0.00,0.00,0
20.866,14.70,-8.45,0.33,0.00,0.00,1,10.50,3.97,11.99,724,0.00,5.00,-5.41,0,0.00,0.00,0
20.929,14.59,-8.45,0.33,0.00,0.00,1,11.50,4.02,11.99,716,0.00,5.00,-5.41,0,0.00,0.00,0
21.007,14.59,-8.41,0.33,0.00,0.00,1,11.50,4.02,11.99,716,0.00,5.00,-5.41,0,0.00,0.00,0
21.071,14.59,-8.45,0.33,0.00,0.00,1,10.00,4.02,11.99,730,0.00,5.00,-5.41,0,0.00,0.00,0
21.147,14.59,-8.41,0.33,0.00,0.00,1,10.50,4.02,11.99,725,0.00,5.00,-5.41,0,0.00,0.00,0
21.220,14.70,-8.41,0.33,0.00,0.00,1,11.50,4.02,11.99,720,0.00,5.00,-5.41,0,0.00,0.00,0
21.298,14.70,-8.41,0.34,0.00,0.00,1,12.50,4.02,11.99,708,0.00,5.00,-5.41,0,0.00,0.00,0
21.360,14.70,-8.35,0.34,0.00,0.00,1,13.00,4.02,11.99,716,0.00,5.00,-5.41,0,0.00,0.00,0
21.432,14.70,-8.35,0.34,0.00,0.00,1,11.50,4.08,11.99,726,0.00,5.00,-5.41,0,0.00,0.00,0
21.504,14.70,-8.35,0.34,0.00,0.00,1,11.00,4.08,11.99,721,0.00,5.00,-5.41,0,0.00,0.00,0
21.572,14.59,-8.35,0.34,0.00,0.00,1,11.50,4.08,11.99,716,0.00,5.00,-5.41,0,0.00,0.00,0
21.644,14.70,-8.35,0.34,0.00,0.00,1,11.50,4.08,11.99,714,0.00,5.00,-5.41,0,0.00,0.00,0
21.712,14.81,-8.35,0.34,0.00,0.00,1,10.00,4.08,11.99,730,0.00,5.00,-5.41,0,0.00,0.00,0
21.789,14.70,-8.37,0.34,0.00,0.00,1,10.50,4.13,11.99,729,0.00,5.00,-5.41,0,0.00,0.00,0
21.850,14.70,-8.35,0.34,0.00,0.00,1,12.00,4.08,11.99,712,0.00,5.00,-5.41,0,0.00,0.00,0
21.933,14.59,-8.39,0.34,0.00,0.00,1,12.50,4.02,11.99,710,0.00,5.00,-5.41,0,0.00,0.00,0
21.996,14.70,-8.37,0.34,0.00,0.00,1,11.00,4.02,11.99,724,0.00,5.00,-5.41,0,0.00,0.00,0
22.071,14.70,-8.43,0.34,0.00,0.00,1,9.50,4.05,11.99,738,0.00,5.00,-5.41,0,0.00,0.00,0
22.133,14.70,-8.43,0.33,0.00,0.00,1,10.50,3.97,11.99,729,0.00,5.00,-5.41,0,0.00,0.00,0
22.218,14.70,-8.45,0.33,0.00,0.00,1,12.00,3.92,11.99,714,0.00,5.00,-5.41,0,0.00,0.00,0
22.280,14.70,-8.45,0.33,0.00,0.00,1,12.00,3.90,11.99,718,0.00,5.00,-5.41,0,0.00,0.00,0
22.357,14.70,-8.45,0.33,0.00,0.00,1,11.50,3.95,11.99,720,0.00,5.00,-5.41,0,0.00,0.00,0
22.417,14.70,-8.45,0.33,0.00,0.00,1,11.50,3.97,11.99,716,0.00,5.00,-5.41,0,0.00,0.00,0
22.491,14.59,-8.43,0.33,0.00,0.00,1,11.50,3.97,11.99,721,0.00,5.00,-5.41,0,0.00,0.00,0
22.561,14.59,-8.45,0.33,0.00,0.00,1,11.50,3.92,11.99,720,0.00,5.00,-5.41,0,0.00,0.00,0
22.641,14.59,-8.49,0.33,0.00,0.00,1,10.50,3.92,11.99,730,0.00,5.00,-5.41,0,0.00,0.00,0
22.704,14.59,-8.51,0.33,0.00,0.00,1,9.50,3.87,11.99,738,0.00,5.00,-5.41,0,0.00,0.00,0
22.778,14.47,-8.55,0.32,0.00,0.00,1,10.50,3.87,11.99,730,0.00,5.00,-5.41,0,0.00,0.00,0
22.843,14.59,-8.55,0.32,0.00,0.00,1,11.50,3.87,11.99,724,0.00,5.00,-5.41,0,0.00,0.00,0
22.916,14.47,-8.59,0.32,0.00,0.00,1,11.50,3.87,11.99,706,0.00,5.00,-5.41,0,0.00,0.00,0
22.984,14.59,-8.53,0.33,0.00,0.00,1,13.00,3.92,11.99,709,0.00,5.00,-5.41,0,0.00,0.00,0
23.069,14.59,-8.51,0.33,0.00,0.00,1,11.50,3.97,11.99,719,0.00,5.00,-5.41,0,0.00,0.00,0
23.133,14.47,-8.49,0.33,0.00,0.00,1,12.50,3.97,11.99,710,0.00,5.00,-5.41,0,0.00,0.00,0
23.195,14.47,-8.45,0.33,0.00,0.00,1,12.50,3.97,11.99,710,0.00,5.00,-5.41,0,0.00,0.00,0
23.277,14.47,-8.45,0.33,0.00,0.00,1,11.50,4.02,11.99,719,0.00,5.00,-5.41,0,0.00,0.00,0
23.335,14.59,-8.41,0.33,0.00,0.00,1,12.50,4.02,11.99,709,0.00,5.00,-5.41,0,0.00,0.00,0
23.409,14.59,-8.43,0.33,0.00,0.00,1,13.00,4.00,11.99,707,0.00,5.00,-5.41,0,0.00,0.00,0
23.481,14.70,-8.39,0.34,0.00,0.00,1,12.50,4.00,11.99,708,0.00,5.00,-5.41,0,0.00,0.00,0
23.547,14.70,-8.35,0.34,0.00,0.00,1,11.50,4.02,11.99,718,0.00,5.00,-5.41,0,0.00,0.00,0
23.631,14.59,-8.39,0.34,0.00,0.00,1,10.50,4.05,11.99,728,0.00,5.00,-5.41,0,0.00,0.00,0
23.694,14.70,-8.37,0.34,0.00,0.00,1,11.50,4.08,11.99,719,0.00,5.00,-5.41,0,0.00,0.00,0
23.767,14.59,-8.41,0.33,0.00,0.00,1,10.50,4.00,11.99,729,0.00,5.00,-5.41,0,0.00,0.00,0
23.843,14.59,-8.43,0.33,0.00,0.00,1,10.50,4.02,11.99,729,0.00,5.00,-5.41,0,0.00,0.00,0
23.906,14.59,-8.49,0.33,0.00,0.00,1,10.50,3.97,11.99,728,0.00,5.00,-5.41,0,0.00,0.00,0
23.971,14.59,-8.49,0.33,0.00,0.00,1,10.50,3.97,11.99,732,0.00,5.00,-5.41,0,0.00,0.00,0
24.049,14.59,-8.51,0.33,0.00,0.00,1,11.00,3.97,11.99,722,0.00,5.00,-5.41,0,0.00,0.00,0
24.123,14.59,-8.53,0.33,0.00,0.00,1,11.50,3.87,11.99,713,0.00,5.00,-5.41,0,0.00,0.00,0
24.185,14.59,-8.51,0.33,0.00,0.00,1,11.50,3.90,11.99,722,0.00,5.00,-5.41,0,0.00,0.00,0
24.269,14.47,-8.53,0.33,0.00,0.00,1,13.00,3.92,11.99,706,0.00,5.00,-5.41,0,0.00,0.00,0
24.331,14.59,-8.49,0.33,0.00,0.00,1,13.00,3.87,11.99,706,0.00,5.00,-5.41,0,0.00,0.00,0
24.404,14.59,-8.51,0.33,0.00,0.00,1,11.50,3.87,11.99,717,0.00,5.00,-5.41,0,0.00,0.00,0
24.467,14.59,-8.49,0.33,0.00,0.00,1,11.50,3.95,11.99,714,0.00,5.00,-5.41,0,0.00,0.00,0
24.544,14.70,-8.49,0.33,0.00,0.00,1,11.50,3.95,11.99,716,0.00,5.00,-5.41,0,0.00,0.00,0
24.611,14.59,-8.47,0.33,0.00,0.00,1,12.50,3.97,11.99,707,0.00,5.00,-5.41,0,0.00,0.00,0
24.685,14.70,-8.45,0.33,0.00,0.00,1,13.00,3.97,11.99,702,0.00,5.00,-5.41,0,0.00,0.00,0
24.758,14.81,-8.43,0.33,0.00,0.00,1,11.50,3.97,11.99,716,0.00,5.00,-5.41,0,0.00,0.00,0
24.823,14.70,-8.41,0.33,0.00,0.00,1,11.50,4.00,11.99,715,0.00,5.00,-5.41,0,0.00,0.00,0
24.895,14.70,-8.41,0.34,0.00,0.00,1,13.00,4.00,11.99,711,0.00,5.00,-5.41,0,0.00,0.00,0
24.965,14.70,-8.39,0.34,0.00,0.00,1,12.00,4.02,11.99,712,0.00,5.00,-5.41,0,0.00,0.00,0
25.050,14.70,-8.35,0.34,0.00,0.00,1,13.00,4.08,11.99,702,0.00,5.00,-5.41,0,0.00,0.00,0
25.103,14.70,-8.33,0.34,0.00,0.00,1,13.50,4.08,11.99,696,0.00,5.00,-5.41,0,0.00,0.00,0
25.177,14.70,-8.30,0.34,0.00,0.00,1,13.00,4.13,11.99,701,0.00,5.00,-5.41,0,0.00,0.00,0
25.249,14.70,-8.31,0.34,0.00,0.00,1,10.50,4.13,11.99,719,0.00,5.00,-5.41,0,0.00,0.00,0
25.334,14.70,-8.30,0.34,0.00,0.00,1,10.50,4.13,11.99,722,0.00,5.00,-5.41,0,0.00,0.00,0
25.386,14.70,-8.31,0.34,0.00,0.00,1,9.50,4.10,11.99,733,0.00,5.00,-5.41,0,0.00,0.00,0
25.467,14.59,-8.35,0.34,0.00,0.00,1,9.50,4.08,11.99,735,0.00,5.00,-5.41,0,0.00,0.00,0
25.531,14.59,-8.35,0.34,0.00,0.00,1,9.50,4.08,11.99,738,0.00,5.00,-5.41,0,0.00,0.00,0
25.604,14.70,-8.43,0.34,0.00,0.00,1,9.50,4.02,11.99,739,0.00,5.00,-5.41,0,0.00,0.00,0
25.678,14.70,-8.41,0.34,0.00,0.00,1,10.00,4.08,11.99,735,0.00,5.00,-5.41,0,0.00,0.00,0
25.740,14.70,-8.47,0.33,0.00,0.00,1,9.50,4.02,11.99,742,0.00,5.00,-5.41,0,0.00,0.00,0
25.815,14.59,-8.47,0.33,0.00,0.00,1,10.00,4.05,11.99,734,0.00,5.00,-5.41,0,0.00,0.00,0
25.882,14.59,-8.49,0.33,0.00,0.00,1,10.50,4.02,11.99,736,0.00,5.00,-5.41,0,0.00,0.00,0
25.963,14.59,-8.51,0.33,0.00,0.00,1,9.50,4.02,11.99,742,0.00,5.00,-5.41,0,0.00,0.00,0
26.026,14.59,-8.51,0.33,0.00,0.00,1,9.50,4.00,11.99,745,0.00,5.00,-5.41,0,0.00,0.00,0
26.099,14.59,-8.53,0.33,0.00,0.00,1,9.50,4.00,11.99,745,0.00,5.00,-5.41,0,0.00,0.00,0
26.171,14.59,-8.55,0.33,0.00,0.00,1,11.50,3.97,11.99,730,0.00,5.00,-5.41,0,0.00,0.00,0
26.244,14.47,-8.57,0.33,0.00,0.00,1,14.00,3.92,11.99,704,0.00,5.00,-5.41,0,0.00,0.00,0
26.319,14.59,-8.57,0.33,0.00,0.00,1,14.00,3.97,11.99,705,0.00,5.00,-5.41,0,0.00,0.00,0
26.378,14.70,-8.51,0.33,0.00,0.00,1,11.50,4.00,11.99,725,0.00,5.00,-5.41,0,0.00,0.00,0
26.462,14.59,-8.51,0.33,0.00,0.00,1,12.00,4.02,11.99,720,0.00,5.00,-5.41,0,0.00,0.00,0
26.525,14.70,-8.51,0.33,0.00,0.00,1,12.00,3.97,11.99,719,0.00,5.00,-5.41,0,0.00,0.00,0
26.603,14.59,-8.53,0.33,0.00,0.00,1,12.00,3.92,11.99,714,0.00,5.00,-5.41,0,0.00,0.00,0
26.666,14.59,-8.51,0.33,0.00,0.00,1,11.50,3.95,11.99,724,0.00,5.00,-5.41,0,0.00,0.00,0
26.748,14.70,-8.53,0.33,0.00,0.00,1,11.50,3.97,11.99,726,0.00,5.00,-5.41,0,0.00,0.00,0
26.809,14.59,-8.53,0.33,0.00,0.00,1,12.50,3.97,11.99,717,0.00,5.00,-5.41,0,0.00,0.00,0
26.871,14.59,-8.51,0.33,0.00,0.00,1,11.50,3.97,11.99,727,0.00,5.00,-5.41,0,0.00,0.00,0
26.950,14.47,-8.53,0.33,0.00,0.00,1,11.50,3.95,11.99,728,0.00,5.00,-5.41,0,0.00,0.00,0
27.013,14.59,-8.53,0.33,0.00,0.00,1,11.00,3.95,11.99,728,0.00,5.00,-5.41,0,0.00,0.00,0
27.092,14.47,-8.53,0.33,0.00,0.00,1,12.00,3.97,11.99,720,0.00,5.00,-5.41,0,0.00,0.00,0
27.154,14.59,-8.53,0.33,0.00,0.00,1,11.00,3.92,11.99,731,0.00,5.00,-5.41,0,0.00,0.00,0
27.232,14.59,-8.59,0.32,0.00,0.00,1,10.50,3.87,11.99,738,0.00,5.00,-5.41,0,0.00,0.00,0
27.298,14.47,-8.60,0.32,0.00,0.00,1,11.50,3.82,11.99,727,0.00,5.00,-5.41,0,0.00,0.00,0
27.382,14.47,-8.64,0.32,0.00,0.00,1,13.00,3.77,11.99,728,0.00,5.00,-5.41,0,0.00,0.00,0
27.444,14.36,-8.68,0.32,0.00,0.00,1,12.00,3.82,11.99,723,0.00,5.00,-5.41,0,0.00,0.00,0
27.508,14.47,-8.66,0.32,0.00,0.00,1,13.00,3.82,11.99,715,0.00,5.00,-5.41,0,0.00,0.00,0
27.591,14.59,-8.64,0.32,0.00,0.00,1,13.00,3.82,11.99,706,0.00,5.00,-5.41,0,0.00,0.00,0
27.654,14.47,-8.60,0.32,0.00,0.00,1,13.50,3.87,11.99,696,0.00,5.00,-5.41,0,0.00,0.00,0
27.727,14.59,-8.57,0.33,0.00,0.00,1,14.00,3.92,11.99,697,0.00,5.00,-5.41,0,0.00,0.00,0
27.793,14.47,-8.53,0.33,0.00,0.00,1,14.00,3.92,11.99,696,0.00,5.00,-5.41,0,0.00,0.00,0
27.869,14.59,-8.45,0.33,0.00,0.00,1,13.50,3.97,11.99,702,0.00,5.00,-5.41,0,0.00,0.00,0
27.941,14.59,-8.45,0.33,0.00,0.00,1,14.00,3.97,11.99,699,0.00,5.00,-5.41,0,0.00,0.00,0
28.017,14.70,-8.41,0.33,0.00,0.00,1,13.00,4.00,11.99,705,0.00,5.00,-5.41,0,0.00,0.00,0
28.081,14.70,-8.43,0.33,0.00,0.00,1,11.50,3.97,11.99,719,0.00,5.00,-5.41,0,0.00,0.00,0
28.163,14.70,-8.43,0.33,0.00,0.00,1,11.50,3.97,11.99,720,0.00,5.00,-5.41,0,0.00,0.00,0
28.216,14.70,-8.45,0.33,0.00,0.00,1,11.50,3.97,11.99,715,0.00,5.00,-5.41,0,0.00,0.00,0
28.297,14.59,-8.43,0.33,0.00,0.00,1,12.50,3.97,11.99,709,0.00,5.00,-5.41,0,0.00,0.00,0
28.361,14.70,-8.45,0.33,0.00,0.00,1,11.50,3.97,11.99,717,0.00,5.00,-5.41,0,0.00,0.00,0
28.434,14.70,-8.45,0.33,0.00,0.00,1,10.00,3.97,11.99,715,0.00,5.00,-5.41,0,0.00,0.00,0
28.502,14.59,-8.45,0.33,0.00,0.00,1,11.50,3.97,11.99,724,0.00,5.00,-5.41,0,0.00,0.00,0
28.575,14.70,-8.47,0.33,0.00,0.00,1,11.00,4.00,11.99,722,0.00,5.00,-5.41,0,0.00,0.00,0
28.648,14.70,-8.47,0.33,0.00,0.00,1,10.50,3.97,11.99,726,0.00,5.00,-5.41,0,0.00,0.00,0
28.720,14.59,-8.49,0.33,0.00,0.00,1,9.50,3.97,11.99,735,0.00,5.00,-5.41,0,0.00,0.00,0
28.789,14.59,-8.53,0.33,0.00,0.00,1,9.50,3.92,11.99,738,0.00,5.00,-5.41,0,0.00,0.00,0
28.853,14.59,-8.55,0.33,0.00,0.00,1,11.00,3.90,11.99,726,0.00,5.00,-5.41,0,0.00,0.00,0
28.926,14.59,-8.59,0.33,0.00,0.00,1,11.50,3.87,11.99,724,0.00,5.00,-5.41,0,0.00,0.00,0
28.999,14.59,-8.59,0.32,0.00,0.00,1,11.50,3.87,11.99,720,0.00,5.00,-5.41,0,0.00,0.00,0
